Image Path,Dish Name,Calories (kcal),Carbohydrates (g),Protein (g),Fats (g),Free Sugar (g),Fibre (g),Sodium (mg),Calcium (mg),Iron (mg),Vitamin C (mg),Folate (µg)
C:/food-project/raw_images/ariselu/9e7a11ce43.jpg,ariselu,189,58,19.7,14.5,9.7,2,5.8,14.8,4.2,37.7,40.1
C:/food-project/raw_images/ariselu/9ea111ad6c.jpg,ariselu,189,58,19.7,14.5,9.7,2,5.8,14.8,4.2,37.7,40.1
C:/food-project/raw_images/ariselu/9fd8707b08.jpg,ariselu,189,58,19.7,14.5,9.7,2,5.8,14.8,4.2,37.7,40.1
C:/food-project/raw_images/bandar_laddu/07efe89327.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/0aaf6f0409.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/0b5ed70271.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/0b7aea5fad.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/0c4a1135ec.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/11c32385af.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/17d7d185a0.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/1b478b0569.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/1d04f0c080.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/1d9ae560e1.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/1e1c1f1177.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/1f98260713.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/1fec4ea59f.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/1ffe8afc17.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/20baf22064.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/24bac7157c.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/2bbd80dc73.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/34a986f1c6.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/35a55ccaed.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/3bfc4fdc3a.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/3c3008af2e.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/3fc21f079f.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/40f89517ed.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/43a8b4e8d5.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/45b974642b.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/46ebc49090.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/4bfaeea642.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/4d274728d7.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/4d287e3d6d.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/4f1a1f6f98.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/4fc5ebcc81.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/5a081abb3a.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/5c7ec4b6dc.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/5cfdbf5827.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/5d1bf18794.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/6a2e13bf17.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/6a7fb97cb5.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/6ab0f45211.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/6da8922126.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/7c66754e76.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/7d2f6365ad.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/7e16abedd6.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/7ead02c9d2.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/7edd84bc3e.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/7eeb1dd654.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/8a516ab20a.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/8b103d8ca1.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/8e50cb613b.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/9a80739df3.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/bandar_laddu/9b8d97dd20.jpg,bandar_laddu,335,69.5,21.3,8.3,3.7,2.7,141.7,59.8,5,10.5,18.9
C:/food-project/raw_images/basundi/06e17f49cf.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/07c8fff646.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/0aa640e7e9.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/0b9994480b.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/11d9442e9b.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/15ca7940b4.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/19ef78b83a.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/1b18f801a2.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/1b5244073f.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/28ac202c97.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/2c4ffd1cd9.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/2c94643610.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/2cca354366.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/2cd09a2e29.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/2eba715182.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/2f88194623.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/30d70456b7.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/34f9285d55.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/3af89bf6e8.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/3bf6f9808b.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/3f6c5531b8.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/3f95d28db6.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/3feb521725.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/40bb9d5e12.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/47b70b293e.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/4a17bf7777.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/4ff74ddd31.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/50d65510c5.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/52fa0ae6a9.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/5b1ca61db2.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/5b4b01279d.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/5de688d670.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/5ff5982dff.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/6c6338276d.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/6c8138fcc2.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/6eb3c1956e.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/6f7ce485be.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/6ff7890373.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/7bbcf9c022.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/7e800e7f9e.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/7fd14d6e5a.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/7ffbde2364.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/8a31c345ab.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/8a90200861.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/8c20fad020.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/8c9522d5e4.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/8fb7d8f3f0.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/8fca8929e4.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/8ffae01100.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/basundi/9e5e83dc2b.jpg,basundi,347,57.2,19.4,8.6,11.5,2.8,112.7,18.3,2.8,8.5,36.6
C:/food-project/raw_images/bhatura/005c62055f.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/016dd09bb1.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/0b3ed8d096.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/0c336b5378.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/0da0ea24b2.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/0e84306e25.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/10e2670c3b.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/14b6125138.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/14fcac8706.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/17afbffe7d.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/18e4d65d85.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/1a1920e559.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/1bb2a0ca01.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/1ce23e9981.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/1ed8f97fe2.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/23c3ce067e.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/24e4bcbbd9.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/25f97b0569.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/26af243f03.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/2b9a862167.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/2ec3c7d2d5.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/3db3e71567.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/3f2be0dce2.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/4a2173df91.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/4bf6c18d87.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/4e052c4c31.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/4fe1f53b08.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/5cbcf3fdae.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/5d49d7fc8c.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/5e5fcfafab.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/5ecb6ad613.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/5f5c3e7090.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/5fa68259c7.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/6b717b959f.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/6b7d6a02b0.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/6bfc35793f.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/6ca43de67f.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/7d511d084f.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/7dfec3ba4c.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/7f4e67b3a2.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/8a31202469.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/8a31746a32.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/8aacc3a978.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/8b37f8729e.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/8d41747def.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/8e4b799a9a.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/9bcde83d8d.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/9bdae15cf5.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/9f68d9dfe2.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhatura/9ff0e71a7b.jpg,bhatura,346,40,21.4,15.9,15.7,1,157.5,15.1,4.6,24.1,34.4
C:/food-project/raw_images/bhindi_masala/01eaebcbec.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/06d2073358.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/09ab4b950b.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/0ad2da976e.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/0aff82ae15.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/0b61920a7a.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/0ba897c635.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/0bca32a43c.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/0d7b98db59.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/0d8b6a852c.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/0dd082619b.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/0f179154b5.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/11dd1ab280.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/17bd5d7493.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/1b707637e4.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/1f71179ba6.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/21bda167f0.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/23f644af28.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/2b26a71880.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/2d37c537f0.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/2e34c2526f.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/30eb4cadc8.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/3b90c4f75e.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/3bede0f616.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/3c65b09a7e.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/3d93c477ca.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/3fff4e97d4.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/4cbdca970b.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/5ced6c6553.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/5f6c13abfb.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
C:/food-project/raw_images/bhindi_masala/6ad7721d3f.jpg,bhindi_masala,230,34.7,24.8,18.6,29.3,2,135,38.6,1.6,19,14
